id,lat,lon,name,attributes,neighbors
1870787404,34.0131605,-118.2816625,,,"{'1870787399', '1870787410'}"
1870787408,34.0135091,-118.2815208,,,"{'1870787402', '1870787412'}"
1870787410,34.0135732,-118.2816623,,,"{'1870787404', '1870783149', '1870783151', '1870787413'}"
1870787411,34.0138847,-118.2826311,,,"{'6814990112', '6226313826', '1870795296', '6814990126', '9586979144'}"
1870787412,34.0138049,-118.2815232,,,"{'6815813002', '1870787408'}"
1870787413,34.0138714,-118.2816682,,,"{'1870787421', '1870787410'}"
1870787415,34.0138405,-118.2815715,,,"{'269635717', '1870783149'}"
1870787421,34.0138944,-118.2816936,,,"{'1870787422', '1870787413'}"
1870787422,34.0138972,-118.2820944,,,"{'1870787421', '1870795300'}"
1870795193,34.0112442,-118.2815801,,,"{'1870795201', '348123344', '6814990121', '122609808'}"
1870795197,34.0112621,-118.2826105,,,"{'5617976418', '6815790470', '1870797819', '1870795205'}"
1870795198,34.0112587,-118.2818150,,,"{'1870795202', '1870795200'}"
1870795199,34.0112582,-118.2820207,,,"{'1870795203', '1870797776'}"
1870795200,34.0112611,-118.2816981,,,"{'1870795201', '1870795198'}"
1870795201,34.0112718,-118.2816577,,,"{'1870795193', '1870795200'}"
1870795202,34.0112666,-118.2818867,,,"{'1870795203', '1870795198', '348123012', '1870797850'}"
1870795203,34.0112691,-118.2819551,,,"{'1870795199', '1870797862', '1870795202'}"
1870795205,34.0112640,-118.2827398,,,"{'1855170219', '21302801', '1870795197', '1870797882'}"
1870795249,34.0119709,-118.2825019,,,"{'1870795252', '1870795250'}"
1870795250,34.0119716,-118.2821848,,,{'1870795249'}
1870795251,34.0120865,-118.2818039,,,{'1870795265'}
1870795252,34.0121338,-118.2825026,,,"{'1870795249', '1870795260', '1870795254'}"
1870795253,34.0121343,-118.2819366,,,"{'1870795268', '1870795255'}"
1870795254,34.0121347,-118.2823423,,,"{'1870795278', '1870795252', '1870795256'}"
1870795255,34.0121348,-118.2820719,,,"{'1870795269', '1870795253', '1870795256'}"
1870795256,34.0121353,-118.2822114,,,"{'1870795270', '1870795254', '1870795255'}"
1870795257,34.0121956,-118.2825824,,,"{'1870795260', '1870795258'}"
1870795258,34.0121948,-118.2826083,,,"{'1870795262', '1870795259', '1870795257', '1870797879'}"
1870795259,34.0121963,-118.2827544,,,"{'1870795261', '1855150081', '1870795258'}"
1870795260,34.0121978,-118.2825029,,,"{'1870795264', '1870795252', '1870795257'}"
1870795261,34.0123556,-118.2827552,,,"{'1870795259', '1870795262', '1870795272'}"
1870795262,34.0123615,-118.2826081,,,"{'1870795263', '1870795258', '1870795273', '1870795261'}"
1870795263,34.0123603,-118.2825823,,,"{'1870795264', '1870795262'}"
1870795264,34.0123625,-118.2825020,,,"{'1870795263', '1870795271', '1870795260'}"
1870795265,34.0124249,-118.2818064,,,"{'1870795266', '1870795251'}"
1870795266,34.0124457,-118.2818151,,,"{'1870795265', '1870795267'}"
1870795267,34.0124530,-118.2818414,,,"{'1870795266', '1870795268'}"
1870795268,34.0124540,-118.2819354,,,"{'1870795269', '1870795253', '1870795267'}"
1870795269,34.0124545,-118.2820681,,,"{'1870795268', '1870795270', '1870795255'}"
1870795270,34.0124551,-118.2822107,,,"{'1870795269', '1870795256', '1870795275'}"
1870795271,34.0125178,-118.2825029,,,"{'1870795276', '1870795264', '1870795274'}"
1870795272,34.0125187,-118.2827572,,,"{'1870787389', '1870795273', '1870795261'}"
1870795273,34.0125185,-118.2826093,,,"{'1870787390', '1870795262', '1870795274', '1870795272'}"
1870795274,34.0125186,-118.2825821,,,"{'1870795271', '1870795273'}"
1870795275,34.0125317,-118.2822105,,,"{'1870795277', '1870795270'}"
1870795276,34.0125346,-118.2825045,,,"{'1870795271', '1870795279'}"
1870795277,34.0125427,-118.2822211,,,"{'1870795275', '1870795278'}"
1870795278,34.0125430,-118.2823373,,,"{'1870795277', '1870795254', '1870795279'}"
1870795279,34.0125434,-118.2824930,,,"{'1870795276', '1870795278'}"
1870795280,34.0128318,-118.2822548,,,"{'1870795291', '1870795281'}"
1870795281,34.0128309,-118.2824885,,,"{'1870795280', '1870795285'}"
1870795282,34.0129883,-118.2827637,,,"{'4020099348', '1870795283', '1870787389'}"
1870795283,34.0129875,-118.2826115,,,"{'1870787390', '1870795288', '1870795284', '1870795282'}"
1870795284,34.0129892,-118.2825829,,,"{'1870795283', '1870795285'}"
1870795285,34.0129894,-118.2824894,,,"{'1870795290', '1870795281', '1870795284'}"
1870795287,34.0132736,-118.2827773,,,"{'4020099348', '1870795288', '4060015480'}"
1870795288,34.0132721,-118.2826122,,,"{'1870795296', '1870795289', '1870795287', '1870795283'}"
1870795289,34.0132728,-118.2825844,,,"{'1870795290', '1870795288'}"
1870795290,34.0132735,-118.2824910,,,"{'1870795289', '1870795285', '1870795292'}"
1870795291,34.0134821,-118.2822585,,,"{'1870795292', '1870795280'}"
1870795292,34.0134813,-118.2824921,,,"{'1870795290', '1870795291'}"
1870795293,34.0136492,-118.2827825,,,"{'6814990128', '1870795296', '6814990112'}"
1870795294,34.0136484,-118.2824223,,,"{'1870795299', '1870795297', '1870795295'}"
1870795295,34.0136484,-118.2825866,,,"{'1870795296', '1870795294'}"
1870795296,34.0136481,-118.2826220,,,"{'1870795288', '1870795293', '1870787411', '1870795295'}"
1870795297,34.0136499,-118.2822257,,,"{'1870795294', '1870795298'}"
1870795298,34.0138554,-118.2822310,,,{'1870795297'}
1870795299,34.0138793,-118.2824303,,,"{'1870795294', '1870795300'}"
1870795300,34.0138935,-118.2824302,,,"{'6814990126', '1870787422', '1837206580', '1870795299'}"
1870795639,34.0126301,-118.2818355,,,"{'1870787386', '1870787384'}"
1870795641,34.0126573,-118.2825807,,,"{'1870787390', '1870787388'}"
1870797772,34.0111432,-118.2822603,,,"{'6814990119', '5617976418', '1870797776', '348123012'}"
1870797774,34.0112574,-118.2823632,,,"{'1870797776', '1870797780', '6815790470'}"
1870797776,34.0112583,-118.2822621,,,"{'1870795199', '1870797774', '1870797772', '1870797833'}"
1870797780,34.0112739,-118.2823628,,,"{'1870797774', '6815790475'}"
1870797815,34.0114458,-118.2825356,,,"{'1870797819', '1870797832'}"
1870797819,34.0114464,-118.2826152,,,"{'1870797879', '1870795197', '1870797815'}"
1870797832,34.0114871,-118.2824724,,,"{'1870797833', '1870797886', '1870797815'}"
1870797833,34.0114857,-118.2822711,,,"{'1870797776', '1870797884', '1870797832'}"
1870797850,34.0116052,-118.2816899,,,"{'1870797862', '1870795202', '1870797915'}"
1870797862,34.0116280,-118.2817452,,,"{'1870795203', '1870797873', '1870797850'}"
1870797866,34.0116381,-118.2818985,,,{'1870797873'}
1870797873,34.0116415,-118.2817781,,,"{'1870797862', '1870797866'}"
1870797879,34.0116536,-118.2826169,,,"{'1870797886', '1870797882', '1870795258', '1870797819'}"
1870797882,34.0116531,-118.2827448,,,"{'1855150081', '1870795205', '1870797879'}"
1870797884,34.0116564,-118.2822724,,,"{'1759017530', '1870797886', '1870797833'}"
1870797886,34.0116530,-118.2824741,,,"{'1870797879', '1870797884', '1870797832'}"
1870797909,34.0117173,-118.2818340,,,{'1870797911'}
1870797911,34.0117211,-118.2817263,,,"{'1870797915', '1870797909'}"
1870797915,34.0117208,-118.2816848,,,"{'1870786047', '1870797911', '1870797850'}"
1870800152,34.0138529,-118.2831798,,,"{'932378197', '932378196'}"
1870800153,34.0139756,-118.2831005,,,"{'1870800155', '932378197'}"
1870800154,34.0139995,-118.2829406,,,"{'1870800157', '1870800155', '1869431097', '932378219'}"
1870800155,34.0139875,-118.2830565,,,"{'1870800153', '1870800154'}"
1870800157,34.0140806,-118.2829394,,,"{'1869431099', '1870800154', '1870800158', '932378219'}"
1870800158,34.0140913,-118.2830629,,,"{'1870800157', '932378198'}"
1870800160,34.0143204,-118.2842671,,,"{'1870800161', '1870800162'}"
1870800161,34.0143211,-118.2841263,,,"{'1870800160', '1870800178'}"
1870800162,34.0143211,-118.2843078,,,"{'1870800160', '1870800163'}"
1870800163,34.0143321,-118.2843459,,,"{'1870800162', '1870800176'}"
1870800176,34.0143788,-118.2844045,,,"{'1870800163', '1870800192', '1472141022', '1870800177'}"
1870800177,34.0143793,-118.2842711,,,"{'1870800178', '1870800176'}"
1870800178,34.0143820,-118.2839226,,,"{'932378204', '1870800161', '1870800185', '1870800177'}"
1870800185,34.0144091,-118.2839988,,,"{'1870800193', '1870800178'}"
1870800192,34.0144260,-118.2843344,,,"{'1870800194', '1870800176'}"
1870800193,34.0144312,-118.2841254,,,"{'1870800194', '1870800185'}"
1870800194,34.0144317,-118.2842700,,,"{'1870800193', '1870800192'}"
1870800443,34.0136694,-118.2829475,,,"{'6814990114', '1869431098', '932378104', '932378105'}"
1870800444,34.0136872,-118.2833195,,,"{'932378195', '6814990135', '932378167', '1870800445'}"
1870800445,34.0136811,-118.2831326,,,"{'1870800444', '932378105'}"
1870800488,34.0144153,-118.2830485,,,"{'932378143', '932378142'}"
1870800489,34.0144106,-118.2833144,,,"{'932378204', '6814990133', '6814990134', '932378143'}"
1872080585,34.0032762,-118.2432712,Vernon,,"{'1872080599', '122379137'}"
1872080599,34.0026542,-118.2433465,Vernon 1,,{'1872080585'}
1873055883,34.0252390,-118.2519412,,,"{'123699398', '1873055895'}"
1873055895,34.0254588,-118.2524505,,,"{'1873055883', '122840568', '72092041'}"
1873055899,34.0288030,-118.2596055,,,"{'250745141', '1732340088', '2611836994'}"
1873055911,34.0297238,-118.2619608,,,"{'6818445682', '1732340100'}"
1873055914,34.0268926,-118.2554706,,,"{'122840566', '7138691627', '1873055952'}"
1873055916,34.0315877,-118.2656471,,,"{'9598754217', '8382592027', '4011837240', '72092213', '4012842278'}"
1873055917,34.0260437,-118.2540265,,,"{'250874494', '1873055960'}"
1873055921,34.0274593,-118.2570521,,,"{'1873055966', '1873055992'}"
1873055923,34.0306851,-118.2636329,,,"{'6805256739', '6818460838'}"
1873055942,34.0243014,-118.2500020,,,"{'4020236787', '72092030'}"
1873055945,34.0300325,-118.2608864,,,"{'6726150287', '4621193341'}"
1873055947,34.0274544,-118.2567395,,,"{'2199140382', '1732340084'}"
1873055949,34.0288497,-118.2600353,,,"{'3573974876', '3573974878'}"
1873055951,34.0303225,-118.2688910,,,"{'3003074929', '1873056042'}"
1873055952,34.0265522,-118.2547474,,,"{'1866577841', '1873055914', '72092041'}"
1873055960,34.0263828,-118.2547754,,,"{'250874498', '1873055917'}"
1873055966,34.0273886,-118.2569036,,,"{'1873055921', '2199140379'}"
1873055980,34.0298773,-118.2681542,,,"{'2611833622', '123161958', '123250775', '3663661795'}"
1873055984,34.0299041,-118.2609968,,,"{'250745146', '4621193341'}"
1873055988,34.0319260,-118.2667819,,,"{'4012842279', '4012792183', '1778692851', '5680945543'}"
1873055991,34.0283953,-118.2593411,,,"{'1732340072', '9053766706'}"
1873055992,34.0275589,-118.2572853,,,"{'1873055921', '67619040'}"
1873055993,34.0294595,-118.2613513,,,"{'6818445672', '3573974876', '6818445673', '1788094338'}"
1873056002,34.0282753,-118.2588314,,,"{'6790384659', '4012693767'}"
1873056015,34.0301508,-118.2689288,,,"{'3003074929', '123161961'}"
1873056025,34.0256975,-118.2537624,,,"{'2556547391', '3573974816'}"
1873056032,34.0283860,-118.2587106,,,"{'6811628587', '250745141'}"
1873056033,34.0280174,-118.2579356,,,"{'7138691616', '6811628587'}"
1873056040,34.0294009,-118.2616361,,,"{'1788094340', '1788094341'}"
1873056042,34.0304305,-118.2688445,,,"{'1873055951', '8179059374'}"
1873056043,34.0286429,-118.2590339,,,"{'358850358', '250745141', '277328906'}"
1873056046,34.0246852,-118.2503235,,,"{'3577173133', '1873056052', '72092030'}"
1873056050,34.0333381,-118.2696389,Grand/LATTC 2,,{'2199141087'}
1873056052,34.0249973,-118.2500390,,,"{'250755072', '1873056046'}"
1873068892,34.0202309,-118.2792199,,,"{'269633240', '269633241'}"
1873081755,34.0369727,-118.2687702,,,"{'277328754', '122855846'}"
1873081758,34.0352991,-118.2698381,,,"{'122441102', '277328582'}"
1877971460,34.0108601,-118.2993675,,,"{'122609830', '2613066313'}"
1878000349,34.0241400,-118.2926086,,,"{'123706432', '4583263548'}"
1878000351,34.0231145,-118.2915618,,,"{'4015203124', '6814958411', '4015203123', '6814958436'}"
1878000353,34.0259653,-118.3034874,,,"{'703112390', '6926242483'}"
1878000356,34.0255064,-118.3003841,,,"{'63068522', '6814958426', '7786565229', '6814958427'}"
1878000358,34.0259669,-118.3014664,,,"{'703112353', '703112339', '7786565237', '122719059'}"
1878000362,34.0259469,-118.3040540,,,"{'122625030', '122625024'}"
1878000364,34.0256165,-118.2948297,,,"{'6813405224', '2613117878'}"
1878026172,34.0194771,-118.3003287,,,"{'1473199434', '1473199429'}"
1878026177,34.0227773,-118.3002339,,,"{'4015203122', '5567730472', '6805054066', '4015203119'}"
1878026180,34.0195079,-118.3000683,,,"{'1473199427', '1473199429'}"
1878026181,34.0190378,-118.3000441,,,"{'122602815', '7644975623'}"
1878026183,34.0189874,-118.3003396,,,"{'122602815', '6805054063'}"
1878026193,34.0242297,-118.3002760,,,"{'4015203126', '123530442'}"
1880069372,33.9990132,-118.3133032,,,"{'1880069401', '1880069402'}"
1880069374,34.0019200,-118.3133034,,,"{'7863666571', '6318803994', '3297902563', '3297902561'}"
1880069375,34.0032483,-118.3133043,,,"{'1880069399', '7863774863', '1880069392'}"
1880069377,34.0010029,-118.3133031,,,"{'1880069403', '3297902561', '122991362', '6321255223'}"
1880069378,33.9974749,-118.3133092,,,{'1880069389'}
1880069379,34.0035938,-118.3192296,,,"{'2542635603', '7863690509', '3732309098'}"
1880069381,33.9985018,-118.3095676,,,"{'703503337', '703503269'}"
1880069382,33.9995291,-118.3113463,,,"{'122991363', '122840917'}"
1880069384,33.9984951,-118.3113475,,,"{'122745673', '122991363'}"
1880069385,34.0030193,-118.3181511,,,"{'7250039348', '2542635585'}"
1880069389,33.9979888,-118.3133036,,,"{'1880069402', '1880069378'}"
1880069390,34.0038144,-118.3192902,,,"{'7863690510', '7811408202'}"
1880069392,34.0028064,-118.3132978,,,"{'122556997', '7863666566', '3297902563', '1880069375'}"
1880069394,34.0032581,-118.3095351,,,"{'703503386', '703503265', '6276831440'}"
1880069395,34.0005413,-118.3113496,,,"{'1880069403', '122991362', '7863774860', '122840917'}"
1880069398,33.9995291,-118.3095678,,,"{'703503243', '703503269'}"
1880069399,34.0032403,-118.3113413,,,"{'7863666566', '122991359', '1880069375', '6276831440'}"
1880069401,33.9995225,-118.3133030,,,"{'1880069372', '1880069406'}"
1880069402,33.9984840,-118.3133034,,,"{'1880069372', '1880069389'}"
1880069403,34.0005320,-118.3133026,,,"{'1880069406', '1880069377', '1880069395'}"
1880069405,33.9974706,-118.3113488,,,"{'122745673', '122991364'}"
1880069406,34.0000672,-118.3133028,,,"{'1880069401', '4010252831', '4010252832', '1880069403'}"
1913661624,34.0234327,-118.2856544,,,"{'4536989615', '6814770355'}"
1918475186,34.0279039,-118.2538875,,,"{'348127029', '1967750276'}"
1918475189,34.0363739,-118.3176838,,,"{'209897348', '1918475190'}"
1918475190,34.0370640,-118.3176889,,,"{'1918475189', '122401789'}"
1918475196,34.0385259,-118.2811725,,,"{'4015124659', '4015124662', '8862673113', '7059395615'}"
1918477977,34.0330215,-118.2615451,,,"{'123058846', '122986158', '2611809732', '1614922726'}"
1918477979,34.0341509,-118.2635731,,,"{'1788084236', '6279600819', '4011837244', '4011837243', '6400841170'}"
1922565213,34.0330282,-118.2844438,,,"{'1922565221', '8768681004'}"
1922565218,34.0330187,-118.2839962,,,"{'2514542031', '6816180168', '8768681004'}"
1922565220,34.0330649,-118.2864994,,,"{'7477442524', '1922565221', '1841016364'}"
1922565221,34.0330801,-118.2846237,,,"{'1922565213', '1922565220'}"
1924088248,34.0231476,-118.2763294,,,"{'6807934452', '8410984069'}"
1924088250,34.0231564,-118.2764041,,,"{'123292098', '8410984069'}"
1924840863,34.0349821,-118.2614703,,,"{'4020262091', '123548609', '122607549'}"
1931345270,34.0229412,-118.2770105,,,"{'1614922636', '5555463656'}"
1931345272,34.0229783,-118.2771115,,,"{'1614922637', '269637627'}"
1931345296,34.0244584,-118.2763616,,,"{'1931345299', '269637627'}"
1931345299,34.0249446,-118.2760872,,,"{'5555846376', '1931345296'}"
1931345302,34.0255012,-118.2756003,,,{'1614922663'}
1932939400,34.0178342,-118.2788987,,,"{'1932939402', '1932939434', '8452166859', '7249047942'}"
1932939402,34.0178647,-118.2789803,,,"{'1932939407', '1932939400', '4732965439'}"
1932939403,34.0177988,-118.2792816,,,{'1932939428'}
1932939407,34.0177026,-118.2790822,,,"{'1932939402', '1932939428'}"
1932939428,34.0177802,-118.2792876,,,"{'1932939407', '1932939403'}"
1932939434,34.0177624,-118.2787201,,,"{'1932939400', '7249047943', '7249047938'}"
1964146998,34.0386142,-118.2545242,,,"{'4019846430', '2871078001', '4019846429', '3659478914'}"
1967655199,34.0367701,-118.2606950,,,"{'21748268', '21748269'}"
1967655203,34.0375342,-118.2619277,,,"{'6279600810', '21748270', '4020286682'}"
1967655221,34.0407353,-118.2541052,,,{'3659486030'}
1967655225,34.0428223,-118.2819639,,,"{'2607729775', '2607729768'}"
1967750267,34.0050633,-118.2718562,,,"{'123223734', '1838283860'}"
1967750268,34.0106773,-118.2776857,,,"{'122609797', '4015477521'}"
1967750276,34.0280933,-118.2543040,,,"{'7506116360', '1918475186'}"
1967750277,34.0311583,-118.2616174,,,"{'348127155', '122840582'}"
1967750278,34.0343743,-118.2677199,,,"{'3663661813', '8977033697', '1967750279'}"
1967750279,34.0346840,-118.2681959,,,"{'1967750278', '8566199567'}"
1967750280,34.0348679,-118.2688677,,,"{'123292114', '123443150'}"
1967750282,34.0398328,-118.2652976,,,"{'123292033', '1967750283'}"
1967750283,34.0403026,-118.2648783,,,{'1967750282'}
1967752646,34.0322975,-118.2675982,,,"{'3663661797', '3663661796', '4011837241', '1866577875'}"
2002375168,34.0344822,-118.3326121,,,"{'611608840', '123053683'}"
2002375169,34.0377337,-118.3076610,,,"{'6949934837', '6949934838'}"
2002375171,34.0375930,-118.3179903,,,"{'2002375201', '2002375209'}"
2002375174,34.0375400,-118.3188137,,,"{'2002375243', '2002375213'}"
2002375175,34.0375419,-118.3181110,,,"{'2002375243', '2002375209'}"
2002375182,34.0379330,-118.3098211,,,"{'611590689', '123156464'}"
2002375183,34.0388287,-118.3097585,,,"{'2002375206', '2002375202', '123156464'}"
2002375185,34.0378255,-118.3078345,,,"{'6949934836', '6949934835'}"
2002375191,34.0395921,-118.3057598,,,"{'7883949368', '7823283214'}"
2002375193,34.0377807,-118.3057018,,,"{'211316478', '2002375214'}"
2002375199,34.0376574,-118.3176904,,,"{'2002375234', '2002375242', '209897303'}"
2002375201,34.0376263,-118.3179474,,,"{'2002375207', '2002375171'}"
2002375202,34.0388608,-118.3097579,,,"{'2002375241', '2002375183'}"
2002375203,34.0378047,-118.3075204,,,"{'6949934814', '123704940'}"
2002375206,34.0388294,-118.3097180,,,"{'2002375228', '2002375183'}"
2002375207,34.0376467,-118.3178911,,,"{'2002375201', '2002375232'}"
2002375208,34.0393165,-118.3058560,,,"{'611590692', '2002375227'}"
2002375209,34.0375574,-118.3180439,,,"{'2002375175', '2002375171'}"
2002375210,34.0476807,-118.3116160,,,"{'9403467548', '9384077348'}"
2002375211,34.0375841,-118.3156031,,,"{'2002375218', '123338996'}"
2002375213,34.0375404,-118.3188955,,,"{'122783808', '2002375174', '122783810'}"
2002375214,34.0377735,-118.3057626,,,"{'123250963', '2002375193'}"
2002375218,34.0375733,-118.3176148,,,"{'2002375242', '2002375211'}"
2002375221,34.0383117,-118.3069043,,,"{'6949934810', '123250966'}"
2002375224,34.0397576,-118.3057362,,,"{'123689336', '7883949368'}"
2002375225,34.0377996,-118.3099337,,,"{'122532771', '211316354'}"
2002375227,34.0394453,-118.3058048,,,"{'2002375208', '7823283214'}"
2002375228,34.0388300,-118.3096860,,,"{'2002375206', '2002375241', '6819144991'}"
2002375232,34.0376508,-118.3178347,,,"{'2002375234', '2002375207'}"
2002375234,34.0376552,-118.3177784,,,"{'2002375199', '2002375232'}"
2002375235,34.0377306,-118.3077205,,,"{'6949934837', '122583810'}"
2002375236,34.0391396,-118.3043627,,,"{'6790236609', '611590691'}"
2002375240,34.0343256,-118.3321962,,,"{'611608840', '611608841'}"
2002375241,34.0388617,-118.3096847,,,"{'2002375228', '2002375202'}"
2002375242,34.0375752,-118.3176899,,,"{'2002375199', '4009691191', '2002375218'}"
2002375243,34.0375377,-118.3181915,,,"{'2002375175', '2002375174'}"
2049366216,33.9937077,-118.3160461,,,"{'123338912', '122742757'}"
2052181227,34.0171965,-118.2815708,,,"{'8474077306', '9446678097'}"
2131904178,34.0027432,-118.2607505,,,"{'2131904179', '2131904180'}"
2131904179,34.0026320,-118.2607478,,,{'2131904178'}
2131904180,34.0027454,-118.2609892,,,"{'2131904178', '2131904187'}"
2131904182,34.0026320,-118.2608782,,,"{'2131904185', '123354013'}"
2131904185,34.0028410,-118.2608793,,,"{'6807440080', '2131904182'}"
2131904187,34.0028388,-118.2609919,,,{'2131904180'}
2134516632,34.0206876,-118.2595441,,,"{'123639586', '2556547370'}"
2134516643,34.0208256,-118.2593354,,,"{'2556547385', '123639586'}"
2134538676,34.0122938,-118.2561230,Newton Community Police Station,{'police'},{'4060193910'}
2134542683,34.0029938,-118.2563552,,,"{'7811452625', '122594893'}"
2155606038,34.0403484,-118.2982747,,,"{'4276259789', '4276256974'}"
2155606058,34.0401532,-118.2982471,,,"{'2155606104', '1717922306'}"
2155606104,34.0402027,-118.2982545,,,"{'2155606058', '4276256953'}"
2163488170,34.0166192,-118.2890778,,,"{'2163488175', '1630951457'}"
2163488171,34.0164559,-118.2888136,,,"{'2163488172', '2163488174', '1862286741'}"
2163488172,34.0164556,-118.2885464,,,"{'2163488173', '2163488171'}"
2163488173,34.0165171,-118.2885463,,,"{'1862286769', '2163488172', '1869504420'}"
2163488174,34.0164563,-118.2890781,,,"{'2163488175', '2163488171'}"
2163488175,34.0165171,-118.2890780,,,"{'2163488174', '1862286779', '2163488170'}"
2163489062,34.0163251,-118.2859946,,,"{'5359999508', '2163489066'}"
2163489063,34.0164586,-118.2861086,,,"{'4412253370', '2163489064', '2163489067'}"
2163489064,34.0164587,-118.2859946,,,"{'5359999508', '2163489063'}"
2163489066,34.0163255,-118.2862199,,,"{'2163489062', '5359999507'}"
2163489067,34.0164584,-118.2862186,,,"{'2163489063', '5359999507'}"
2163490105,34.0145314,-118.2861510,,,{'1836119964'}
2163490113,34.0134652,-118.2860875,,,{'1836119956'}
2163490117,34.0142939,-118.2855816,,,{'1630951244'}
2187921098,34.0244236,-118.2444169,,,"{'122986061', '2194569286'}"
2193435018,34.0259852,-118.2757650,,,"{'63785502', '1378231765'}"
2193435019,34.0317767,-118.2719833,,,"{'2193435063', '2193435025'}"
2193435023,34.0317115,-118.2721092,,,"{'122855855', '6208583949'}"
2193435025,34.0320865,-118.2718080,,,"{'2193435070', '2193435019'}"
2193435026,34.0244897,-118.2767273,,,"{'1378231752', '63785495'}"
2193435027,34.0337454,-118.2707946,,,"{'2193435044', '2193435052'}"
2193435032,34.0213154,-118.2786717,,,"{'1841835270', '1378231753'}"
2193435036,34.0221300,-118.2781224,Jefferson/USC,,{'1614922635'}
2193435037,34.0182233,-118.2901256,,,"{'123112725', '601390380'}"
2193435039,34.0291645,-118.2735701,LATTC/Ortho Institute,,{'4835549608'}
2193435041,34.0182180,-118.2890364,,,"{'213431695', '601390381'}"
2193435044,34.0337244,-118.2707518,,,"{'1737966555', '6208583948', '2193435027'}"
2193435045,34.0273122,-118.2751002,,,"{'4835549601', '8501336171'}"
2193435046,34.0301521,-118.2729857,,,"{'1378231766', '63785537'}"
2193435052,34.0337621,-118.2708350,,,"{'269987133', '2193435027'}"
2193435054,34.0182377,-118.2856994,Expo Park/USC,,"{'4399693644', '4399693643', '3233702826'}"
2193435055,34.0276353,-118.2748494,,,"{'63785522', '544348510'}"
2193435061,34.0317198,-118.2720587,,,"{'2193435063', '6208583949'}"
2193435063,34.0317398,-118.2720240,,,"{'2193435061', '2193435019'}"
2193435064,34.0338749,-118.2707568,,,"{'269988119', '269987146'}"
2193435070,34.0327067,-118.2714460,,,"{'2193435025', '6208583948'}"
2193435072,34.0258115,-118.2758945,,,"{'63785502', '1378231762'}"
2193435075,34.0277993,-118.2747430,,,"{'4400460711', '6208583963'}"
2193439963,34.0182651,-118.3001768,,,"{'123112735', '270840204'}"
2193439965,34.0182803,-118.3045381,,,"{'123112737', '601390387'}"
2193439967,34.0182327,-118.2915491,,,"{'123112726', '2193439972'}"
2193439972,34.0182721,-118.2915485,,,"{'2193439967', '63068674'}"
2193439973,34.0182262,-118.2904130,Expo/Vermont,,{'7023430185'}
2193439975,34.0182736,-118.3029170,,,"{'601390382', '211752844'}"
2193439976,34.0182851,-118.2929371,Expo/Vermont 1,,{'6807245745'}
2193439978,34.0182998,-118.3074620,Expo/Western,,{'7432340642'}
2193439980,34.0183169,-118.3089119,,,"{'601390385', '4400281320', '123112743'}"
2193439981,34.0182605,-118.2977198,,,"{'123112731', '270840039'}"
2193439983,34.0183790,-118.3103697,Expo/Western 1,,{'8144110992'}
2193446233,34.0224056,-118.3342658,Expo/Crenshaw,,"{'713030794', '2193446260'}"
2193446235,34.0239490,-118.3457877,Farmdale,,"{'713030794', '2193446255'}"
2193446236,34.0187637,-118.3178190,,,"{'4009734466', '601390383'}"
2193446255,34.0239624,-118.3463655,Farmdale 1,,{'2193446235'}
2193446260,34.0226557,-118.3359094,Expo/Crenshaw 1,,{'2193446233'}
2194569286,34.0243353,-118.2444756,,,"{'2187921098', '123358107'}"
2194616448,34.0252563,-118.2438634,,,"{'250755074', '613372848'}"
2199140361,34.0271582,-118.2562375,,,"{'2199140392', '2199140370', '2199140389'}"
2199140362,34.0270972,-118.2561224,,,"{'2199140394', '2199140392'}"
2199140366,34.0270486,-118.2559923,,,"{'2199140367', '2199140372'}"
2199140367,34.0270542,-118.2560191,,,"{'2199140366', '2199140373'}"
2199140370,34.0271792,-118.2562274,,,"{'2199140382', '2199140361'}"
2199140372,34.0270446,-118.2559760,,,"{'1866577830', '2199140366'}"
2199140373,34.0270617,-118.2560514,,,"{'2199140394', '2199140367'}"
2199140379,34.0271621,-118.2564254,,,"{'1873055966', '250874498', '2199140388'}"
2199140382,34.0272205,-118.2562098,,,"{'7138691627', '1873055947', '2199140370'}"
2199140388,34.0272029,-118.2563986,,,"{'2199140379', '2199140389'}"
2199140389,34.0272240,-118.2563846,,,"{'2199140388', '2199140361'}"
2199140392,34.0271205,-118.2561546,,,"{'2199140362', '2199140361'}"
2199140394,34.0270739,-118.2560882,,,"{'2199140362', '2199140373'}"
2199141075,34.0329089,-118.2687543,,,"{'2199141077', '2199141078'}"
2199141077,34.0329144,-118.2687784,,,"{'2199141075', '2199141082'}"
2199141078,34.0329011,-118.2687181,,,"{'2199141075', '2199141089'}"
2199141082,34.0329216,-118.2688083,,,"{'2199141077', '1866577865'}"
2199141083,34.0332850,-118.2697933,,,"{'2199141085', '9596558257', '1737966555', '6487490649'}"
2199141084,34.0328726,-118.2686631,,,"{'2199141086', '2199141089'}"
2199141085,34.0333205,-118.2697700,,,"{'2199141083', '2199141090'}"
2199141086,34.0328548,-118.2686376,,,"{'3663661802', '2199141084'}"
2199141087,34.0333118,-118.2696655,,,"{'2199141090', '1873056050'}"
2199141089,34.0328889,-118.2686912,,,"{'2199141078', '2199141084'}"
2199141090,34.0333501,-118.2697506,,,"{'2199141085', '2199141087'}"
2232533500,34.0315922,-118.2532821,,,"{'2232533603', '2296226187', '2232533545'}"
